galaxy_id,source_file,distance_mpc,r_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,sb_disk_lpc2,sb_bulge_lpc2,v_bar_kms,residual_v2_kms2,quality_flag,data_source,data_mode
ESO444-G084,ESO444-G084_rotmod.dat,4.83,0.77,35.3,3.0,11.55,14.79,0.0,10.44,0.0,18.765569535721532,893.9433999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO444-G084,ESO444-G084_rotmod.dat,4.83,1.29,47.8,4.63,16.45,14.54,0.0,3.29,0.0,21.954819516452417,1802.8258999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO444-G084,ESO444-G084_rotmod.dat,4.83,1.81,52.8,1.26,19.03,13.66,0.0,1.03,0.0,23.4251253998778,2239.1034999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO444-G084,ESO444-G084_rotmod.dat,4.83,2.32,58.0,3.11,20.09,12.28,0.0,0.34,0.0,23.545838273461406,2809.5935,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO444-G084,ESO444-G084_rotmod.dat,4.83,3.39,63.1,1.35,17.39,9.97,0.0,0.03,0.0,20.045273757172787,3579.797,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO444-G084,ESO444-G084_rotmod.dat,4.83,4.44,62.7,7.36,14.45,8.53,0.0,0.0,0.0,16.779851012449424,3649.7266000000004,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,0.45,18.9,9.78,0.0,65.19,0.0,2096.34,0.0,65.19,-3892.5261,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,1.34,58.3,10.5,0.0,120.17,0.0,997.68,0.0,120.17,-11041.938900000001,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,2.23,74.1,5.69,0.0,137.48,0.0,691.26,0.0,137.48,-13409.940399999998,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,3.12,119.0,4.27,0.0,146.18,0.0,574.33,0.0,146.18,-7207.592400000001,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,4.01,141.0,3.76,0.0,157.86,0.0,548.02,0.0,157.86,-5038.779600000005,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,4.9,195.0,4.54,0.0,175.79,0.0,524.14,0.0,175.79,7122.875900000003,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,5.79,227.0,4.2,0.0,199.19,0.0,483.52,0.0,199.19,11852.3439,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,6.69,246.0,4.24,0.0,217.87,0.0,426.75,0.0,217.87,13048.663099999998,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,7.58,268.0,5.56,0.0,228.65,0.0,376.92,0.0,228.65,19543.177499999998,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,8.47,283.0,2.96,0.0,241.76,0.0,345.98,0.0,241.76,21641.102400000003,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,10.23,291.0,9.81,0.0,260.94,0.0,282.74,0.0,260.94,16591.316399999996,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,12.06,310.0,4.74,0.04,275.04,0.0,199.54,0.0,275.0400029086679,20452.996799999964,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,13.44,310.0,20.4,0.4,277.98,0.0,164.72,0.0,277.98028779033956,18826.959600000002,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,15.18,310.0,16.1,3.11,282.25,0.0,131.46,0.0,282.2671334038024,16425.26540000002,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,16.83,314.0,13.5,15.18,283.33,0.0,96.52,0.0,283.7363587910439,18089.67869999999,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,18.56,317.0,12.7,22.91,276.47,0.0,70.44,0.0,277.4176075882712,23528.47099999996,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,20.3,319.0,10.4,33.06,272.19,0.0,62.6,0.0,274.1903712751416,26580.6403,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,21.94,318.0,10.8,33.62,273.0,0.0,50.58,0.0,275.0623645648383,25464.695600000006,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,23.68,317.0,9.3,39.67,271.34,0.0,32.65,0.0,274.2245512349323,25289.8955,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,25.41,317.0,7.23,44.98,261.62,0.0,19.67,0.0,265.4585180400132,30020.77519999999,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,27.06,312.0,8.39,46.29,252.97,0.0,13.79,0.0,257.17034238029856,31207.415000000008,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,28.8,312.0,8.37,43.21,243.84,0.0,7.98,0.0,247.63895028851982,36018.95030000001,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,30.53,311.0,11.5,45.08,233.85,0.0,4.31,0.0,238.15547211853016,40002.9711,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,32.18,310.0,14.5,52.43,224.75,0.0,2.73,0.0,230.78446091537447,42838.5326,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,33.91,313.0,15.9,59.7,216.21,0.0,1.63,0.0,224.30081163473304,47658.14590000001,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,35.65,320.0,8.83,61.56,208.83,0.0,1.34,0.0,217.71449767987434,55000.39749999999,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,37.3,321.0,7.88,63.33,202.65,0.0,0.94,0.0,212.31512287164097,57963.2886,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,39.03,320.0,8.0,62.96,196.77,0.0,0.72,0.0,206.59717931278735,59717.60549999999,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,40.76,315.0,9.82,62.4,191.39,0.0,0.59,0.0,201.30546962266078,58701.107899999995,ok,SPARC_Lelli2016,observational_raw_ingestion
ESO563-G021,ESO563-G021_rotmod.dat,60.8,42.41,312.0,9.07,62.21,186.89,0.0,0.59,0.0,196.97196805637088,58546.04380000001,ok,SPARC_Lelli2016,observational_raw_ingestion
F561-1,F561-1_rotmod.dat,66.4,1.61,23.4,10.0,5.21,28.61,0.0,43.88,0.0,29.080512375128468,-298.11620000000005,ok,SPARC_Lelli2016,observational_raw_ingestion
F561-1,F561-1_rotmod.dat,66.4,3.23,40.6,5.0,10.57,37.58,0.0,19.59,0.0,39.03820308364615,124.37870000000021,ok,SPARC_Lelli2016,observational_raw_ingestion
F561-1,F561-1_rotmod.dat,66.4,4.84,45.5,5.0,15.71,39.1,0.0,14.19,0.0,42.138036261790845,294.63589999999976,ok,SPARC_Lelli2016,observational_raw_ingestion
F561-1,F561-1_rotmod.dat,66.4,6.45,49.2,5.0,20.94,44.01,0.0,11.07,0.0,48.7377030644654,45.27630000000045,ok,SPARC_Lelli2016,observational_raw_ingestion
F561-1,F561-1_rotmod.dat,66.4,8.06,50.4,5.0,25.97,48.52,0.0,7.95,0.0,55.03300191703157,-488.4713000000006,ok,SPARC_Lelli2016,observational_raw_ingestion
F561-1,F561-1_rotmod.dat,66.4,9.66,50.4,5.0,29.26,49.44,0.0,3.35,0.0,57.449640555881636,-760.3012000000003,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,1.07,22.1,7.17,1.98,18.3,0.0,33.42,0.0,18.40680309016207,149.59960000000007,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,1.78,42.7,10.66,4.03,24.51,0.0,20.43,0.0,24.83910223820499,1206.3090000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,2.49,60.6,7.69,6.25,27.45,0.0,14.31,0.0,28.152530969701463,2879.795,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,2.97,76.8,11.1,7.78,28.28,0.0,9.63,0.0,29.33064608903118,5037.9532,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,3.04,81.6,17.5,8.01,28.2,0.0,9.31,0.0,29.315526602808962,5799.1599,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,3.19,87.0,8.93,8.49,28.16,0.0,9.15,0.0,29.411999252005973,6703.9343,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,6.95,90.0,24.8,17.83,29.57,0.0,3.35,0.0,34.52960758537519,6907.7062000000005,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,8.58,97.8,9.4,22.83,29.09,0.0,1.88,0.0,36.978872346246575,8197.403,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,9.26,93.7,25.3,24.91,28.73,0.0,1.68,0.0,38.02526791490101,7333.769,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,9.89,103.0,23.8,26.69,28.7,0.0,1.49,0.0,39.19242401281146,9072.9539,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,10.08,97.4,11.0,27.31,28.73,0.0,1.43,0.0,39.63898333711398,7915.511,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,11.84,106.5,9.48,30.86,27.77,0.0,0.72,0.0,41.515208056807325,9618.7375,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,14.56,112.0,11.0,30.44,25.73,0.0,0.36,0.0,39.8575776986008,10955.3735,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,15.43,111.5,9.4,30.7,25.11,0.0,0.28,0.0,39.661090504422596,10859.2479,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,17.93,111.0,24.3,33.36,23.48,0.0,0.14,0.0,40.794607486774524,10656.8,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,19.02,112.5,7.75,34.35,22.95,0.0,0.1,0.0,41.311318061761234,10949.625,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-1,F563-1_rotmod.dat,48.9,20.1,106.0,10.7,35.34,22.07,0.0,0.0,0.0,41.6653393121909,9499.9995,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V1,F563-V1_rotmod.dat,54.0,1.31,12.0,5.0,4.66,11.06,0.0,12.6,0.0,12.001633222191055,-0.03920000000005075,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V1,F563-V1_rotmod.dat,54.0,2.63,21.7,5.0,9.66,16.85,0.0,9.31,0.0,19.422618258103103,93.65189999999996,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V1,F563-V1_rotmod.dat,54.0,3.93,28.6,5.0,13.79,23.41,0.0,7.16,0.0,27.16969267400719,79.76779999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V1,F563-V1_rotmod.dat,54.0,5.24,29.5,5.0,16.46,24.18,0.0,3.64,0.0,29.250709393107034,14.645999999999958,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V1,F563-V1_rotmod.dat,54.0,6.55,28.6,5.0,18.52,23.59,0.0,2.39,0.0,29.991307073883924,-81.5184999999999,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V1,F563-V1_rotmod.dat,54.0,7.87,27.3,5.0,20.17,23.33,0.0,2.56,0.0,30.840197794437053,-205.82780000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V2,F563-V2_rotmod.dat,59.7,0.28,11.9,7.89,0.95,6.22,0.0,68.0,0.0,6.2921300050142,102.01910000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V2,F563-V2_rotmod.dat,59.7,0.87,34.8,7.89,2.93,17.64,0.0,60.24,0.0,17.881680569789854,891.2854999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V2,F563-V2_rotmod.dat,59.7,1.46,58.5,8.68,4.98,27.33,0.0,50.99,0.0,27.78001619869938,2650.5207,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V2,F563-V2_rotmod.dat,59.7,2.05,81.5,14.2,7.2,35.16,0.0,39.39,0.0,35.88963081448456,5354.1844,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V2,F563-V2_rotmod.dat,59.7,2.35,91.8,17.5,8.24,37.71,0.0,33.19,0.0,38.599762952640006,6937.2983,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V2,F563-V2_rotmod.dat,59.7,4.76,114.0,8.68,16.62,45.06,0.0,10.8,0.0,48.02736719829643,10689.372,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V2,F563-V2_rotmod.dat,59.7,7.86,116.0,8.68,34.33,41.16,0.0,3.01,0.0,53.59752326367329,10583.3055,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V2,F563-V2_rotmod.dat,59.7,8.7,117.0,16.6,39.57,40.09,0.0,2.22,0.0,56.32932628746771,10516.007,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V2,F563-V2_rotmod.dat,59.7,10.18,118.0,51.9,39.57,38.11,0.0,1.34,0.0,54.93775568768714,10905.843,ok,SPARC_Lelli2016,observational_raw_ingestion
F563-V2,F563-V2_rotmod.dat,59.7,10.47,118.0,40.3,39.57,37.78,0.0,1.24,0.0,54.70935294810203,10930.8867,ok,SPARC_Lelli2016,observational_raw_ingestion
F565-V2,F565-V2_rotmod.dat,51.8,1.26,21.7,10.0,5.7,11.4,0.0,12.58,0.0,12.745587471748802,308.43999999999994,ok,SPARC_Lelli2016,observational_raw_ingestion
F565-V2,F565-V2_rotmod.dat,51.8,2.51,40.3,10.0,10.7,17.23,0.0,5.69,0.0,20.2820832263355,1212.7270999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
F565-V2,F565-V2_rotmod.dat,51.8,3.78,57.7,7.0,14.75,19.15,0.0,4.01,0.0,24.17198791990431,2745.0050000000006,ok,SPARC_Lelli2016,observational_raw_ingestion
F565-V2,F565-V2_rotmod.dat,51.8,5.03,68.5,7.0,18.18,18.51,0.0,1.6,0.0,25.94479716629136,4019.1175,ok,SPARC_Lelli2016,observational_raw_ingestion
F565-V2,F565-V2_rotmod.dat,51.8,6.29,73.5,7.0,21.5,20.41,0.0,1.58,0.0,29.644866334662396,4523.4319000000005,ok,SPARC_Lelli2016,observational_raw_ingestion
F565-V2,F565-V2_rotmod.dat,51.8,7.54,78.5,5.0,24.72,20.52,0.0,0.6,0.0,32.127072695781045,5130.1012,ok,SPARC_Lelli2016,observational_raw_ingestion
F565-V2,F565-V2_rotmod.dat,51.8,8.8,83.1,6.0,27.11,18.68,0.0,0.21,0.0,32.922553060174415,5821.715499999999,ok,SPARC_Lelli2016,observational_raw_ingestion
F567-2,F567-2_rotmod.dat,79.0,1.92,26.9,8.0,-8.25,24.52,0.0,22.17,0.0,25.87069577726892,54.31709999999998,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
F567-2,F567-2_rotmod.dat,79.0,3.83,46.8,5.0,-11.91,32.41,0.0,10.5,0.0,34.52906312079724,997.9837999999997,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
F567-2,F567-2_rotmod.dat,79.0,5.75,47.6,5.0,-2.02,32.86,0.0,5.0,0.0,32.922029099069825,1181.8999999999999,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
F567-2,F567-2_rotmod.dat,79.0,7.67,48.1,8.0,17.45,32.97,0.0,3.29,0.0,37.30312855512256,922.0865999999999,ok,SPARC_Lelli2016,observational_raw_ingestion
F567-2,F567-2_rotmod.dat,79.0,9.59,52.2,10.0,24.22,33.05,0.0,1.99,0.0,40.974515250335784,1045.9291000000003,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-1,F568-1_rotmod.dat,90.7,0.44,15.7,9.1,-2.08,12.26,0.0,98.11,0.0,12.435191996909417,91.85599999999997,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
F568-1,F568-1_rotmod.dat,90.7,1.32,44.5,9.1,-5.39,28.49,0.0,57.84,0.0,28.995382390994603,1139.5178,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
F568-1,F568-1_rotmod.dat,90.7,2.2,69.4,9.1,-6.26,35.84,0.0,38.81,0.0,36.38259473979282,3492.6668,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
F568-1,F568-1_rotmod.dat,90.7,3.08,90.0,11.4,-3.53,40.15,0.0,24.49,0.0,40.30488059776384,6475.5166,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
F568-1,F568-1_rotmod.dat,90.7,3.96,105.0,9.88,1.83,41.23,0.0,19.47,0.0,41.270592435776834,9321.7382,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-1,F568-1_rotmod.dat,90.7,4.84,113.0,16.2,8.4,42.44,0.0,16.02,0.0,43.26330546779799,10897.2864,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-1,F568-1_rotmod.dat,90.7,5.53,117.0,24.8,13.64,43.19,0.0,13.79,0.0,45.29266717692832,11637.5743,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-1,F568-1_rotmod.dat,90.7,7.48,124.0,9.1,27.27,47.2,0.0,10.81,0.0,54.511401559673736,12404.507099999999,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-1,F568-1_rotmod.dat,90.7,8.37,127.0,9.1,32.13,48.6,0.0,8.48,0.0,58.26059474464709,12734.703099999999,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-1,F568-1_rotmod.dat,90.7,9.24,130.0,9.1,36.26,48.96,0.0,6.88,0.0,60.92511140736634,13188.1308,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-1,F568-1_rotmod.dat,90.7,10.13,133.0,9.1,39.77,48.92,0.0,5.7,0.0,63.04616800409046,13714.1807,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-1,F568-1_rotmod.dat,90.7,13.23,142.0,23.8,47.41,49.96,0.0,3.23,0.0,68.87459400969271,15420.2903,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,0.64,12.4,8.6,1.18,13.56,0.0,67.54,0.0,13.611245350811954,-31.506,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,1.18,21.9,6.2,1.55,21.17,0.0,56.11,0.0,21.226667190117247,29.038599999999917,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,1.8,32.3,1.88,1.6,27.72,0.0,46.3,0.0,27.76613765002255,272.3316,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,2.03,37.9,6.2,1.54,29.76,0.0,44.1,0.0,29.79981879139536,548.3807999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,2.78,53.1,9.5,1.46,36.4,0.0,37.67,0.0,36.42926845271532,1492.5184000000004,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,3.0,62.4,11.0,1.62,38.08,0.0,35.56,0.0,38.11444345651658,2441.0492,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,3.64,68.0,6.2,2.96,42.4,0.0,30.26,0.0,42.50319517401015,2817.4784,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,4.19,78.0,7.98,5.28,45.43,0.0,25.29,0.0,45.735798888835426,3992.2367000000004,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,4.6,82.3,6.2,6.86,46.43,0.0,21.07,0.0,46.93404414707942,4570.485500000001,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,5.14,85.7,6.3,8.92,47.19,0.0,19.58,0.0,48.025644191410905,5038.0275,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,5.39,85.5,6.51,9.95,47.91,0.0,19.11,0.0,48.93230630166536,4915.8794,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,6.31,89.5,15.6,14.48,50.48,0.0,14.95,0.0,52.515719551387654,5252.349200000001,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,9.1,95.2,15.5,26.69,51.31,0.0,7.98,0.0,57.83659913929933,5717.9678,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,10.17,97.5,6.2,29.9,52.01,0.0,6.77,0.0,59.992083644427616,5907.1999000000005,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,11.99,101.0,10.2,33.72,51.6,0.0,4.47,0.0,61.64088253748481,6401.401599999999,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,14.02,107.0,10.7,36.41,50.13,0.0,3.11,0.0,61.95728367189769,7610.295,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,15.94,117.0,11.7,38.69,49.27,0.0,2.41,0.0,62.64542281763289,9764.551,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-3,F568-3_rotmod.dat,82.4,17.98,120.0,12.0,39.0,48.97,0.0,1.66,0.0,62.60240330849927,10480.9391,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,0.39,17.4,30.4,-1.11,12.25,0.0,99.83,0.0,12.30018699044856,151.4653999999999,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,1.18,46.3,37.1,-2.76,28.99,0.0,60.79,0.0,29.12108686158537,1295.6522999999997,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,1.95,69.1,13.1,-2.63,34.78,0.0,34.2,0.0,34.879296151155344,3558.2446999999993,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,2.74,85.2,6.2,-0.03,37.08,0.0,27.14,0.0,37.08001213592034,5884.1127000000015,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,3.53,93.2,6.2,3.84,41.2,0.0,22.68,0.0,41.37856449902534,6974.0544,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,4.3,100.0,12.4,7.34,44.37,0.0,16.78,0.0,44.97301968958722,7977.427500000001,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,5.09,108.0,6.2,9.92,45.35,0.0,11.52,0.0,46.422288827674144,9508.9711,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,5.87,112.0,6.2,12.15,44.94,0.0,9.36,0.0,46.55347570267981,10376.7739,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,6.4,113.0,24.9,13.65,45.12,0.0,8.08,0.0,47.139547091587545,10546.8631,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,7.44,113.0,15.5,17.06,45.76,0.0,6.21,0.0,48.83667883875806,10383.9788,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,8.21,112.0,13.1,19.87,46.01,0.0,4.32,0.0,50.11723256525644,10032.262999999999,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,9.0,111.0,26.4,22.99,44.52,0.0,3.01,0.0,50.10559350012731,9810.4295,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,9.72,111.0,19.4,26.1,43.69,0.0,2.45,0.0,50.89229902450861,9730.9739,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,11.79,113.0,12.5,34.23,40.77,0.0,1.17,0.0,53.23425400998872,9935.1142,ok,SPARC_Lelli2016,observational_raw_ingestion
F568-V1,F568-V1_rotmod.dat,80.6,17.63,118.0,14.6,36.03,33.12,0.0,0.0,0.0,48.939710869599544,11528.9047,ok,SPARC_Lelli2016,observational_raw_ingestion
F571-8,F571-8_rotmod.dat,53.3,0.22,12.4,7.0,0.92,38.29,0.0,1846.57,0.0,38.3010508994205,-1313.2105000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
F571-8,F571-8_rotmod.dat,53.3,0.78,37.5,4.0,2.67,85.69,0.0,705.48,0.0,85.73158694436958,-5943.655000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
F571-8,F571-8_rotmod.dat,53.3,1.33,56.5,4.0,3.9,104.0,0.0,403.21,0.0,104.07309931005226,-7638.959999999999,ok,SPARC_Lelli2016,observational_raw_ingestion
F571-8,F571-8_rotmod.dat,53.3,2.33,69.1,4.0,5.34,114.45,0.0,121.25,0.0,114.57450894505287,-8352.508100000001,ok,SPARC_Lelli2016,observational_raw_ingestion
F571-8,F571-8_rotmod.dat,53.3,3.44,85.5,7.5,7.09,107.32,0.0,35.98,0.0,107.55394228014146,-4257.6005000000005,ok,SPARC_Lelli2016,observational_raw_ingestion
F571-8,F571-8_rotmod.dat,53.3,3.78,87.1,8.4,7.29,103.7,0.0,25.02,0.0,103.95592383313227,-3220.4240999999993,ok,SPARC_Lelli2016,observational_raw_ingestion
F571-8,F571-8_rotmod.dat,53.3,4.77,105.0,4.0,8.42,92.03,0.0,8.51,0.0,92.41437821031963,2484.582700000001,ok,SPARC_Lelli2016,observational_raw_ingestion
F571-8,F571-8_rotmod.dat,53.3,5.44,112.0,6.7,8.94,86.43,0.0,6.64,0.0,86.89113015722607,4993.931499999998,ok,SPARC_Lelli2016,observational_raw_ingestion
F571-8,F571-8_rotmod.dat,53.3,6.11,116.0,4.0,9.45,81.42,0.0,6.17,0.0,81.96657184486857,6737.481099999999,ok,SPARC_Lelli2016,observational_raw_ingestion
F571-8,F571-8_rotmod.dat,53.3,7.22,124.0,4.0,10.47,76.23,0.0,5.4,0.0,76.94565484808093,9455.366199999999,ok,SPARC_Lelli2016,observational_raw_ingestion
